message_id,channel_name,detected_class,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
11,CheMed123,clock,0.4272936284542084,14.79415512084961,68.83802795410156,1017.0598754882812,1015.8034057617188
13,CheMed123,hot dog,0.5038546919822693,525.9769287109375,634.03759765625,640.9716796875,752.583984375
13,CheMed123,donut,0.39899754524230957,591.7051391601562,588.3563232421875,700.2650756835938,706.5772705078125
13,CheMed123,hot dog,0.3097327649593353,298.99737548828125,615.65869140625,401.0133056640625,716.1962890625
13,CheMed123,donut,0.2969222366809845,483.271728515625,559.5343017578125,580.877685546875,645.15478515625
13,CheMed123,hot dog,0.26365914940834045,470.69189453125,687.9140014648438,582.2236328125,789.9092407226562
13,CheMed123,hot dog,0.250239759683609,482.82623291015625,559.193359375,581.6253051757812,644.184814453125
17,CheMed123,bottle,0.5259650349617004,399.20867919921875,509.6058349609375,445.15252685546875,607.4102783203125
17,CheMed123,bottle,0.49454933404922485,501.37841796875,451.9906005859375,542.0057373046875,548.2236328125
17,CheMed123,bottle,0.4317871928215027,466.9656982421875,586.1439208984375,507.9967041015625,657.5914306640625
17,CheMed123,bottle,0.3873794972896576,574.7398681640625,374.265625,605.7822265625,462.2757568359375
17,CheMed123,bottle,0.38497117161750793,494.150634765625,577.7921142578125,536.541015625,673.1878662109375
17,CheMed123,bottle,0.3799237012863159,435.9056396484375,531.8917236328125,482.854736328125,636.8275146484375
17,CheMed123,bottle,0.374876469373703,376.343017578125,287.2034912109375,446.0543212890625,484.5555419921875
17,CheMed123,bottle,0.3264196515083313,633.582275390625,510.8115234375,666.484375,594.7371826171875
17,CheMed123,bottle,0.2848581373691559,585.3197021484375,525.00390625,614.3363037109375,597.0908203125
17,CheMed123,bottle,0.27928799390792847,610.6633911132812,513.0506591796875,638.2064819335938,605.114501953125
17,CheMed123,bottle,0.27187925577163696,601.27880859375,390.3765869140625,631.686767578125,446.43408203125
19,CheMed123,person,0.9401442408561707,676.1405029296875,428.8314208984375,1181.8526611328125,876.30322265625
19,CheMed123,person,0.9276632070541382,62.58905029296875,381.7171325683594,569.59912109375,865.6168212890625
19,CheMed123,dining table,0.3616376519203186,7.201904296875,816.9187622070312,1164.156982421875,959.2965698242188
19,CheMed123,dining table,0.32224997878074646,7.536865234375,738.8099365234375,1277.37548828125,959.5399169921875
2,CheMed123,bottle,0.38718265295028687,384.7618103027344,356.5800476074219,547.1652221679688,648.5347900390625
20,CheMed123,person,0.9401442408561707,676.1405029296875,428.8314208984375,1181.8526611328125,876.30322265625
20,CheMed123,person,0.9276632070541382,62.58905029296875,381.7171325683594,569.59912109375,865.6168212890625
20,CheMed123,dining table,0.3616376519203186,7.201904296875,816.9187622070312,1164.156982421875,959.2965698242188
20,CheMed123,dining table,0.32224997878074646,7.536865234375,738.8099365234375,1277.37548828125,959.5399169921875
21,CheMed123,bird,0.25255754590034485,688.147705078125,362.201416015625,786.7785034179688,377.78216552734375
22,CheMed123,stop sign,0.27750536799430847,93.78785705566406,142.75770568847656,251.88888549804688,300.2390441894531
23,CheMed123,cell phone,0.610697865486145,484.6922302246094,281.57470703125,707.8577880859375,595.732666015625
25,CheMed123,cell phone,0.8613103628158569,466.7837219238281,160.03712463378906,777.9821166992188,626.2454833984375
25,CheMed123,person,0.6283650398254395,313.8814392089844,467.9715270996094,862.454345703125,788.0
26,CheMed123,person,0.8275559544563293,1.714111328125,113.360107421875,530.21923828125,687.9202880859375
26,CheMed123,cup,0.4267362058162689,719.4786376953125,4.8861083984375,1275.591064453125,727.99267578125
26,CheMed123,book,0.31771397590637207,20.84246826171875,282.38116455078125,997.355712890625,786.1792602539062
26,CheMed123,book,0.31305059790611267,16.299835205078125,272.3961181640625,1015.41357421875,1006.3074951171875
29,CheMed123,person,0.6185224652290344,6.02618408203125,60.858551025390625,616.0000610351562,1041.5972900390625
29,CheMed123,surfboard,0.5944799780845642,5.8128662109375,548.3811645507812,617.3494873046875,1004.6292114257812
29,CheMed123,person,0.527970552444458,0.0,62.6640625,435.18463134765625,994.8017578125
29,CheMed123,person,0.2781943380832672,99.4822998046875,541.57763671875,619.0364990234375,1061.1553955078125
30,CheMed123,person,0.4139041602611542,197.50465393066406,105.68079376220703,391.5433044433594,769.7408447265625
31,CheMed123,bottle,0.5125073790550232,399.11383056640625,509.35516357421875,445.13507080078125,607.5486450195312
31,CheMed123,bottle,0.4973132312297821,501.326171875,452.0557861328125,542.082763671875,548.573974609375
31,CheMed123,bottle,0.43496695160865784,466.9771423339844,586.0543823242188,507.9351806640625,657.8576049804688
31,CheMed123,bottle,0.3880819082260132,435.7362976074219,530.316162109375,483.3214416503906,636.662353515625
31,CheMed123,bottle,0.3880271315574646,494.27728271484375,577.9761962890625,536.5746459960938,673.2564697265625
31,CheMed123,bottle,0.38319599628448486,574.7122802734375,374.29449462890625,605.7337646484375,462.2900390625
31,CheMed123,bottle,0.37693241238594055,376.58746337890625,287.26513671875,446.08209228515625,484.90576171875
31,CheMed123,bottle,0.3327511250972748,633.555908203125,510.85430908203125,666.5147705078125,594.4384155273438
31,CheMed123,bottle,0.2785998582839966,585.3167724609375,522.6112060546875,614.4359130859375,597.0570068359375
31,CheMed123,bottle,0.2762432098388672,610.6110229492188,513.413818359375,638.1526489257812,604.94384765625
31,CheMed123,bottle,0.2743058502674103,601.2158813476562,390.3651428222656,631.6747436523438,446.5225524902344
32,CheMed123,person,0.5881935954093933,485.5169677734375,687.699951171875,539.6732177734375,845.5115966796875
33,CheMed123,orange,0.6712222695350647,747.03125,601.203857421875,973.5146484375,787.793212890625
33,CheMed123,orange,0.5760772228240967,758.354736328125,645.7760620117188,1172.245849609375,913.4380493164062
33,CheMed123,book,0.27159297466278076,319.760009765625,352.50262451171875,997.8533935546875,898.5756225585938
39,CheMed123,mouse,0.9113696217536926,256.510498046875,373.13543701171875,401.0428466796875,538.3941040039062
39,CheMed123,mouse,0.9018739461898804,475.076171875,484.85382080078125,672.2099609375,621.2550659179688
39,CheMed123,mouse,0.8929608464241028,441.95660400390625,147.57998657226562,590.3256225585938,296.4864196777344
39,CheMed123,mouse,0.6237649917602539,145.28128051757812,171.5953369140625,319.72918701171875,301.8233947753906
39,CheMed123,mouse,0.5940202474594116,476.3733825683594,296.9969482421875,673.1160888671875,423.7164306640625
39,CheMed123,mouse,0.5546790957450867,256.63226318359375,247.44876098632812,436.0953369140625,389.7943420410156
39,CheMed123,mouse,0.5261478424072266,0.0,329.031494140625,214.93222045898438,419.9832763671875
39,CheMed123,mouse,0.41445061564445496,810.820068359375,470.4910888671875,972.3828125,638.7969970703125
40,CheMed123,person,0.7191462516784668,299.2171630859375,282.6399230957031,541.6200561523438,525.0164794921875
40,CheMed123,person,0.6743711233139038,1139.336669921875,180.20272827148438,1199.7376708984375,614.7714233398438
40,CheMed123,person,0.6338376402854919,485.3212585449219,240.3676300048828,621.814453125,522.0888061523438
40,CheMed123,person,0.5978044271469116,752.9002075195312,230.39662170410156,854.8645629882812,520.9531860351562
40,CheMed123,person,0.5868255496025085,588.70947265625,272.3173522949219,776.5820922851562,522.2628173828125
40,CheMed123,person,0.5125870704650879,663.4808959960938,233.4091033935547,787.4047241210938,517.2244262695312
40,CheMed123,person,0.45207592844963074,808.9103393554688,230.2812042236328,923.0947265625,523.4376220703125
40,CheMed123,person,0.43699124455451965,589.48095703125,269.92364501953125,718.4264526367188,522.1331787109375
40,CheMed123,person,0.3316478729248047,755.0569458007812,230.3983917236328,920.1503295898438,520.2927856445312
40,CheMed123,person,0.33127015829086304,187.70494079589844,261.2433166503906,324.2487487792969,466.8729248046875
41,CheMed123,person,0.4210361838340759,262.67724609375,679.4263916015625,377.2047424316406,875.0407104492188
43,CheMed123,person,0.8564761877059937,181.0281524658203,2.7624778747558594,1076.04736328125,904.2044677734375
43,CheMed123,chair,0.2936415374279022,0.3379325866699219,22.686338424682617,307.6004638671875,765.8426513671875
44,CheMed123,cell phone,0.9386716485023499,487.5592041015625,57.51190185546875,880.1859130859375,545.8300170898438
44,CheMed123,person,0.8479923009872437,2.32232666015625,159.7030029296875,879.6918334960938,708.8868408203125
45,CheMed123,scissors,0.6319935321807861,17.53520965576172,251.6578826904297,505.39971923828125,664.125
46,CheMed123,person,0.8272138833999634,485.645263671875,374.0501708984375,950.44873046875,899.4799194335938
46,CheMed123,person,0.47488096356391907,992.1680908203125,566.3311157226562,1033.9658203125,740.749267578125
46,CheMed123,tv,0.3886367678642273,598.8029174804688,67.78385925292969,1051.3446044921875,924.3565673828125
49,CheMed123,kite,0.6801514625549316,248.67620849609375,447.62255859375,303.6119689941406,488.8836975097656
49,CheMed123,kite,0.40330350399017334,242.48802185058594,318.3312683105469,307.934326171875,341.7966003417969
49,CheMed123,kite,0.34492671489715576,2.832554340362549,332.4726257324219,114.38735961914062,477.7463073730469
49,CheMed123,frisbee,0.32522204518318176,126.43743896484375,715.5932006835938,202.5631103515625,754.5721435546875
50,CheMed123,cake,0.29161056876182556,513.4892578125,518.3392333984375,1074.2947998046875,1034.361328125
52,CheMed123,person,0.7039297223091125,577.4515991210938,405.6048583984375,662.486572265625,505.02423095703125
52,CheMed123,person,0.6460769772529602,828.9760131835938,422.8565673828125,983.486328125,821.4569702148438
52,CheMed123,horse,0.6252716183662415,575.519287109375,417.2179870605469,795.9912109375,797.5957641601562
52,CheMed123,person,0.513064980506897,953.3167724609375,374.2065734863281,1076.9554443359375,820.89111328125
52,CheMed123,person,0.4309833347797394,573.5446166992188,381.7247619628906,615.634765625,465.8196716308594
52,CheMed123,person,0.3347775638103485,573.5570068359375,381.7664489746094,614.2238159179688,501.1987609863281
53,CheMed123,person,0.573768675327301,485.3945617675781,687.7757568359375,539.300537109375,845.6712646484375
55,CheMed123,stop sign,0.3071293234825134,807.690185546875,737.2232666015625,991.7883911132812,986.2695922851562
56,CheMed123,person,0.8329588770866394,344.2172546386719,267.6043395996094,1280.0,1277.7755126953125
58,CheMed123,bottle,0.41152629256248474,384.7237548828125,356.4447021484375,547.2579345703125,647.9409790039062
59,CheMed123,bottle,0.28661638498306274,49.023963928222656,188.97332763671875,457.7779541015625,887.6338500976562
64,CheMed123,person,0.6864548325538635,0.0,576.7913818359375,529.49267578125,1079.6634521484375
64,CheMed123,person,0.4401927888393402,0.0,575.5032958984375,1038.802734375,1076.7369384765625
64,CheMed123,banana,0.28093573451042175,124.10365295410156,518.667236328125,699.0769653320312,773.249755859375
64,CheMed123,remote,0.25620216131210327,191.20809936523438,810.5112915039062,713.7333374023438,1080.0
